Name,File,Score
147_random,147_random.mid,0
30_inter__13,30_inter__13.mid,65
146_inter__12,146_inter__12.mid,60
121_inter__11,121_inter__11.mid,55
190_inter__7,190_inter__7.mid,35
57_inter__10,57_inter__10.mid,50
99_inter__16,99_inter__16.mid,80
184_inter__1,184_inter__1.mid,5
188_inter__14,188_inter__14.mid,70
170_random,170_random.mid,0
9_inter__6,9_inter__6.mid,30
108_inter__15,108_inter__15.mid,75
19_inter__17,19_inter__17.mid,85
136_inter__11,136_inter__11.mid,55
40_inter__10,40_inter__10.mid,50
27_inter__13,27_inter__13.mid,65
151_inter__12,151_inter__12.mid,60
49_inter__2,49_inter__2.mid,10
91_inter__9,91_inter__9.mid,45
178_inter__16,178_inter__16.mid,80
69_inter__14,69_inter__14.mid,70
122_inter__14,122_inter__14.mid,70
54_inter__15,54_inter__15.mid,75
33_inter__16,33_inter__16.mid,80
145_inter__17,145_inter__17.mid,85
187_inter__9,187_inter__9.mid,45
178_inter__9,178_inter__9.mid,45
95_inter__1,95_inter__1.mid,5
179_inter__18,179_inter__18.mid,90
81_inter__7,81_inter__7.mid,35
125_random,125_random.mid,0
168_inter__7,168_inter__7.mid,35
183_inter__1,183_inter__1.mid,5
129_inter__1,129_inter__1.mid,5
143_generated,143_generated.mid,100
197_inter__7,197_inter__7.mid,35
112_random,112_random.mid,0
144_inter__19,144_inter__19.mid,95
32_inter__18,32_inter__18.mid,90
150_inter__20,150_inter__20.mid,100
26_inter__20,26_inter__20.mid,100
32_inter__19,32_inter__19.mid,95
144_inter__18,144_inter__18.mid,90
168_inter__6,168_inter__6.mid,30
197_inter__6,197_inter__6.mid,30
35_generated,35_generated.mid,100
179_inter__19,179_inter__19.mid,95
88_generated,88_generated.mid,100
81_inter__6,81_inter__6.mid,30
187_inter__8,187_inter__8.mid,40
178_inter__8,178_inter__8.mid,40
145_inter__16,145_inter__16.mid,80
33_inter__17,33_inter__17.mid,85
54_inter__14,54_inter__14.mid,70
122_inter__15,122_inter__15.mid,75
91_inter__8,91_inter__8.mid,40
69_inter__15,69_inter__15.mid,75
178_inter__17,178_inter__17.mid,85
151_inter__13,151_inter__13.mid,65
27_inter__12,27_inter__12.mid,60
40_inter__11,40_inter__11.mid,55
136_inter__10,136_inter__10.mid,50
49_inter__3,49_inter__3.mid,15
8_random,8_random.mid,0
9_inter__7,9_inter__7.mid,35
19_inter__16,19_inter__16.mid,80
108_inter__14,108_inter__14.mid,70
57_inter__11,57_inter__11.mid,55
190_inter__6,190_inter__6.mid,30
121_inter__10,121_inter__10.mid,50
146_inter__13,146_inter__13.mid,65
30_inter__12,30_inter__12.mid,60
188_inter__15,188_inter__15.mid,75
99_inter__17,99_inter__17.mid,85
43_inter__14,43_inter__14.mid,70
86_inter__6,86_inter__6.mid,30
135_inter__15,135_inter__15.mid,75
152_inter__16,152_inter__16.mid,80
24_inter__17,24_inter__17.mid,85
79_inter__6,79_inter__6.mid,30
98_inter__19,98_inter__19.mid,95
169_generated,169_generated.mid,100
180_inter__8,180_inter__8.mid,40
158_inter__3,158_inter__3.mid,15
18_inter__18,18_inter__18.mid,90
119_inter__5,119_inter__5.mid,25
69_inter__8,69_inter__8.mid,40
25_inter__19,25_inter__19.mid,95
153_inter__18,153_inter__18.mid,90
96_inter__8,96_inter__8.mid,40
31_inter__20,31_inter__20.mid,100
22_generated,22_generated.mid,100
193_random,193_random.mid,0
196_inter__1,196_inter__1.mid,5
128_inter__7,128_inter__7.mid,35
169_inter__1,169_inter__1.mid,5
147_generated,147_generated.mid,100
182_inter__7,182_inter__7.mid,35
52_random,52_random.mid,0
154_inter__20,154_inter__20.mid,100
36_inter__18,36_inter__18.mid,90
140_inter__19,140_inter__19.mid,95
65_random,65_random.mid,0
80_inter__1,80_inter__1.mid,5
94_inter__7,94_inter__7.mid,35
8_inter__11,8_inter__11.mid,55
141_inter__17,141_inter__17.mid,85
37_inter__16,37_inter__16.mid,80
50_inter__15,50_inter__15.mid,75
126_inter__14,126_inter__14.mid,70
192_inter__9,192_inter__9.mid,45
79_inter__11,79_inter__11.mid,55
138_inter__9,138_inter__9.mid,45
168_inter__13,168_inter__13.mid,65
48_inter__4,48_inter__4.mid,20
155_inter__12,155_inter__12.mid,60
23_inter__13,23_inter__13.mid,65
44_inter__10,44_inter__10.mid,50
132_inter__11,132_inter__11.mid,55
84_inter__9,84_inter__9.mid,45
53_inter__10,53_inter__10.mid,50
125_inter__11,125_inter__11.mid,55
30_random,30_random.mid,0
142_inter__12,142_inter__12.mid,60
185_inter__7,185_inter__7.mid,35
34_inter__13,34_inter__13.mid,65
191_inter__1,191_inter__1.mid,5
47_inter__15,47_inter__15.mid,75
131_inter__14,131_inter__14.mid,70
156_inter__17,156_inter__17.mid,85
78_inter__1,78_inter__1.mid,5
93_inter__7,93_inter__7.mid,35
20_inter__16,20_inter__16.mid,80
87_inter__1,87_inter__1.mid,5
198_inter__11,198_inter__11.mid,55
200_inter__15,200_inter__15.mid,75
89_inter__13,89_inter__13.mid,65
39_inter__7,39_inter__7.mid,35
200_inter__6,200_inter__6.mid,30
118_inter__10,118_inter__10.mid,50
139_random,139_random.mid,0
118_inter__2,118_inter__2.mid,10
159_inter__4,159_inter__4.mid,20
195_inter__9,195_inter__9.mid,45
150_generated,150_generated.mid,100
29_inter__9,29_inter__9.mid,45
83_inter__9,83_inter__9.mid,45
21_inter__18,21_inter__18.mid,90
157_inter__19,157_inter__19.mid,95
143_inter__20,143_inter__20.mid,100
41_generated,41_generated.mid,100
46_inter__19,46_inter__19.mid,95
130_inter__18,130_inter__18.mid,90
52_inter__20,52_inter__20.mid,100
159_inter__6,159_inter__6.mid,30
119_inter__20,119_inter__20.mid,100
89_inter__11,89_inter__11.mid,55
39_inter__5,39_inter__5.mid,25
200_inter__17,200_inter__17.mid,85
198_inter__13,198_inter__13.mid,65
87_inter__3,87_inter__3.mid,15
20_inter__14,20_inter__14.mid,70
93_inter__5,93_inter__5.mid,25
78_inter__3,78_inter__3.mid,15
156_inter__15,156_inter__15.mid,75
131_inter__16,131_inter__16.mid,80
47_inter__17,47_inter__17.mid,85
118_inter__12,118_inter__12.mid,60
200_inter__4,200_inter__4.mid,20
16_random,16_random.mid,0
128_random,128_random.mid,0
191_inter__3,191_inter__3.mid,15
34_inter__11,34_inter__11.mid,55
21_random,21_random.mid,0
185_inter__5,185_inter__5.mid,25
142_inter__10,142_inter__10.mid,50
125_inter__13,125_inter__13.mid,65
53_inter__12,53_inter__12.mid,60
8_inter__2,8_inter__2.mid,10
149_inter__8,149_inter__8.mid,40
132_inter__13,132_inter__13.mid,65
44_inter__12,44_inter__12.mid,60
23_inter__11,23_inter__11.mid,55
155_inter__10,155_inter__10.mid,50
48_inter__6,48_inter__6.mid,30
126_inter__16,126_inter__16.mid,80
50_inter__17,50_inter__17.mid,85
37_inter__14,37_inter__14.mid,70
141_inter__15,141_inter__15.mid,75
168_inter__11,168_inter__11.mid,55
79_inter__13,79_inter__13.mid,65
94_inter__5,94_inter__5.mid,25
74_random,74_random.mid,0
80_inter__3,80_inter__3.mid,15
58_inter__8,58_inter__8.mid,40
8_inter__13,8_inter__13.mid,65
182_inter__5,182_inter__5.mid,25
169_inter__3,169_inter__3.mid,15
56_generated,56_generated.mid,100
128_inter__5,128_inter__5.mid,25
196_inter__3,196_inter__3.mid,15
45_inter__20,45_inter__20.mid,100
43_random,43_random.mid,0
51_inter__19,51_inter__19.mid,95
127_inter__18,127_inter__18.mid,90
42_inter__18,42_inter__18.mid,90
134_inter__19,134_inter__19.mid,95
120_inter__20,120_inter__20.mid,100
133_generated,133_generated.mid,100
182_random,182_random.mid,0
189_inter__19,189_inter__19.mid,95
78_generated,78_generated.mid,100
119_inter__7,119_inter__7.mid,35
158_inter__1,158_inter__1.mid,5
109_inter__18,109_inter__18.mid,90
9_generated,9_generated.mid,100
79_inter__4,79_inter__4.mid,20
92_inter__2,92_inter__2.mid,10
24_inter__15,24_inter__15.mid,75
38_inter__2,38_inter__2.mid,10
152_inter__14,152_inter__14.mid,70
135_inter__17,135_inter__17.mid,85
86_inter__4,86_inter__4.mid,20
43_inter__16,43_inter__16.mid,80
108_inter__16,108_inter__16.mid,80
19_inter__14,19_inter__14.mid,70
109_inter__9,109_inter__9.mid,45
9_inter__5,9_inter__5.mid,25
99_inter__15,99_inter__15.mid,75
184_inter__2,184_inter__2.mid,10
188_inter__17,188_inter__17.mid,85
30_inter__10,30_inter__10.mid,50
146_inter__11,146_inter__11.mid,55
121_inter__12,121_inter__12.mid,60
57_inter__13,57_inter__13.mid,65
190_inter__4,190_inter__4.mid,20
178_inter__15,178_inter__15.mid,75
69_inter__17,69_inter__17.mid,85
49_inter__1,49_inter__1.mid,5
136_inter__12,136_inter__12.mid,60
40_inter__13,40_inter__13.mid,65
27_inter__10,27_inter__10.mid,50
151_inter__11,151_inter__11.mid,55
122_inter__17,122_inter__17.mid,85
54_inter__16,54_inter__16.mid,80
33_inter__15,33_inter__15.mid,75
145_inter__14,145_inter__14.mid,70
18_inter__9,18_inter__9.mid,45
81_inter__4,81_inter__4.mid,20
95_inter__2,95_inter__2.mid,10
68_inter__19,68_inter__19.mid,95
199_generated,199_generated.mid,100
137_inter__20,137_inter__20.mid,100
55_inter__18,55_inter__18.mid,90
123_inter__19,123_inter__19.mid,95
129_inter__2,129_inter__2.mid,10
197_inter__4,197_inter__4.mid,20
124_generated,124_generated.mid,100
168_inter__4,168_inter__4.mid,20
183_inter__2,183_inter__2.mid,10
52_generated,52_generated.mid,100
197_inter__5,197_inter__5.mid,25
129_inter__3,129_inter__3.mid,15
103_random,103_random.mid,0
183_inter__3,183_inter__3.mid,15
168_inter__5,168_inter__5.mid,25
123_inter__18,123_inter__18.mid,90
55_inter__19,55_inter__19.mid,95
41_inter__20,41_inter__20.mid,100
81_inter__5,81_inter__5.mid,25
68_inter__18,68_inter__18.mid,90
95_inter__3,95_inter__3.mid,15
18_inter__8,18_inter__8.mid,40
119_generated,119_generated.mid,100
134_random,134_random.mid,0
145_inter__15,145_inter__15.mid,75
33_inter__14,33_inter__14.mid,70
54_inter__17,54_inter__17.mid,85
122_inter__16,122_inter__16.mid,80
151_inter__10,151_inter__10.mid,50
27_inter__11,27_inter__11.mid,55
40_inter__12,40_inter__12.mid,60
136_inter__13,136_inter__13.mid,65
69_inter__16,69_inter__16.mid,80
178_inter__14,178_inter__14.mid,70
188_inter__16,188_inter__16.mid,80
184_inter__3,184_inter__3.mid,15
99_inter__14,99_inter__14.mid,70
190_inter__5,190_inter__5.mid,25
57_inter__12,57_inter__12.mid,60
121_inter__13,121_inter__13.mid,65
146_inter__10,146_inter__10.mid,50
30_inter__11,30_inter__11.mid,55
19_inter__15,19_inter__15.mid,75
108_inter__17,108_inter__17.mid,85
9_inter__4,9_inter__4.mid,20
161_random,161_random.mid,0
109_inter__8,109_inter__8.mid,40
68_random,68_random.mid,0
156_random,156_random.mid,0
92_inter__3,92_inter__3.mid,15
79_inter__5,79_inter__5.mid,25
43_inter__17,43_inter__17.mid,85
86_inter__5,86_inter__5.mid,25
135_inter__16,135_inter__16.mid,80
152_inter__15,152_inter__15.mid,75
38_inter__3,38_inter__3.mid,15
24_inter__14,24_inter__14.mid,70
119_inter__6,119_inter__6.mid,30
109_inter__19,109_inter__19.mid,95
189_inter__18,189_inter__18.mid,90
45_generated,45_generated.mid,100
56_inter__20,56_inter__20.mid,100
134_inter__18,134_inter__18.mid,90
42_inter__19,42_inter__19.mid,95
5_random,5_random.mid,0
127_inter__19,127_inter__19.mid,95
51_inter__18,51_inter__18.mid,90
133_inter__20,133_inter__20.mid,100
120_generated,120_generated.mid,100
169_inter__2,169_inter__2.mid,10
182_inter__4,182_inter__4.mid,20
196_inter__2,196_inter__2.mid,10
128_inter__4,128_inter__4.mid,20
8_inter__12,8_inter__12.mid,60
58_inter__9,58_inter__9.mid,45
94_inter__4,94_inter__4.mid,20
78_inter__20,78_inter__20.mid,100
80_inter__2,80_inter__2.mid,10
79_inter__12,79_inter__12.mid,60
168_inter__10,168_inter__10.mid,50
97_random,97_random.mid,0
141_inter__14,141_inter__14.mid,70
37_inter__15,37_inter__15.mid,75
9_inter__20,9_inter__20.mid,100
50_inter__16,50_inter__16.mid,80
126_inter__17,126_inter__17.mid,85
48_inter__7,48_inter__7.mid,35
155_inter__11,155_inter__11.mid,55
23_inter__10,23_inter__10.mid,50
44_inter__13,44_inter__13.mid,65
132_inter__12,132_inter__12.mid,60
8_inter__3,8_inter__3.mid,15
149_inter__9,149_inter__9.mid,45
191_inter__2,191_inter__2.mid,10
53_inter__13,53_inter__13.mid,65
125_inter__12,125_inter__12.mid,60
142_inter__11,142_inter__11.mid,55
185_inter__4,185_inter__4.mid,20
34_inter__10,34_inter__10.mid,50
200_inter__5,200_inter__5.mid,25
118_inter__13,118_inter__13.mid,65
87_inter__2,87_inter__2.mid,10
198_inter__12,198_inter__12.mid,60
200_inter__16,200_inter__16.mid,80
39_inter__4,39_inter__4.mid,20
89_inter__10,89_inter__10.mid,50
47_inter__16,47_inter__16.mid,80
131_inter__17,131_inter__17.mid,85
156_inter__14,156_inter__14.mid,70
78_inter__2,78_inter__2.mid,10
93_inter__4,93_inter__4.mid,20
20_inter__15,20_inter__15.mid,75
199_inter__20,199_inter__20.mid,100
159_inter__7,159_inter__7.mid,35
118_inter__1,118_inter__1.mid,5
124_inter__20,124_inter__20.mid,100
130_inter__19,130_inter__19.mid,95
46_inter__18,46_inter__18.mid,90
137_generated,137_generated.mid,100
118_inter__5,118_inter__5.mid,25
55_generated,55_generated.mid,100
159_inter__3,159_inter__3.mid,15
181_inter__8,181_inter__8.mid,40
52_inter__19,52_inter__19.mid,95
124_inter__18,124_inter__18.mid,90
46_inter__20,46_inter__20.mid,100
119_inter__19,119_inter__19.mid,95
97_inter__8,97_inter__8.mid,40
199_inter__18,199_inter__18.mid,90
68_inter__8,68_inter__8.mid,40
34_inter__14,34_inter__14.mid,70
142_inter__15,142_inter__15.mid,75
125_inter__16,125_inter__16.mid,80
53_inter__17,53_inter__17.mid,85
191_inter__6,191_inter__6.mid,30
8_inter__7,8_inter__7.mid,35
20_inter__11,20_inter__11.mid,55
156_inter__10,156_inter__10.mid,50
78_inter__6,78_inter__6.mid,30
131_inter__13,131_inter__13.mid,65
47_inter__12,47_inter__12.mid,60
89_inter__14,89_inter__14.mid,70
200_inter__12,200_inter__12.mid,60
198_inter__16,198_inter__16.mid,80
87_inter__6,87_inter__6.mid,30
118_inter__17,118_inter__17.mid,85
200_inter__1,200_inter__1.mid,5
187_random,187_random.mid,0
126_inter__13,126_inter__13.mid,65
50_inter__12,50_inter__12.mid,60
37_inter__11,37_inter__11.mid,55
141_inter__10,141_inter__10.mid,50
179_inter__8,179_inter__8.mid,40
186_inter__8,186_inter__8.mid,40
168_inter__14,168_inter__14.mid,70
79_inter__16,79_inter__16.mid,80
132_inter__16,132_inter__16.mid,80
9_inter__18,9_inter__18.mid,90
44_inter__17,44_inter__17.mid,85
23_inter__14,23_inter__14.mid,70
48_inter__3,48_inter__3.mid,15
155_inter__15,155_inter__15.mid,75
90_inter__8,90_inter__8.mid,40
78_inter__18,78_inter__18.mid,90
196_inter__6,196_inter__6.mid,30
169_inter__6,169_inter__6.mid,30
109_generated,109_generated.mid,100
80_inter__6,80_inter__6.mid,30
42_generated,42_generated.mid,100
51_inter__20,51_inter__20.mid,100
45_inter__19,45_inter__19.mid,95
133_inter__18,133_inter__18.mid,90
8_inter__16,8_inter__16.mid,80
24_random,24_random.mid,0
194_inter__9,194_inter__9.mid,45
56_inter__18,56_inter__18.mid,90
120_inter__19,120_inter__19.mid,95
134_inter__20,134_inter__20.mid,100
158_inter__4,158_inter__4.mid,20
127_generated,127_generated.mid,100
119_inter__2,119_inter__2.mid,10
82_inter__9,82_inter__9.mid,45
189_inter__20,189_inter__20.mid,100
28_inter__9,28_inter__9.mid,45
13_random,13_random.mid,0
108_inter__13,108_inter__13.mid,65
19_inter__11,19_inter__11.mid,55
30_inter__15,30_inter__15.mid,75
146_inter__14,146_inter__14.mid,70
121_inter__17,121_inter__17.mid,85
57_inter__16,57_inter__16.mid,80
190_inter__1,190_inter__1.mid,5
184_inter__7,184_inter__7.mid,35
99_inter__10,99_inter__10.mid,50
188_inter__12,188_inter__12.mid,60
24_inter__10,24_inter__10.mid,50
152_inter__11,152_inter__11.mid,55
38_inter__7,38_inter__7.mid,35
86_inter__1,86_inter__1.mid,5
135_inter__12,135_inter__12.mid,60
43_inter__13,43_inter__13.mid,65
79_inter__1,79_inter__1.mid,5
92_inter__7,92_inter__7.mid,35
139_inter__9,139_inter__9.mid,45
193_inter__9,193_inter__9.mid,45
122_inter__12,122_inter__12.mid,60
54_inter__13,54_inter__13.mid,65
33_inter__10,33_inter__10.mid,50
145_inter__11,145_inter__11.mid,55
46_random,46_random.mid,0
178_random,178_random.mid,0
71_random,71_random.mid,0
178_inter__10,178_inter__10.mid,50
69_inter__12,69_inter__12.mid,60
85_inter__9,85_inter__9.mid,45
136_inter__17,136_inter__17.mid,85
40_inter__16,40_inter__16.mid,80
27_inter__15,27_inter__15.mid,75
151_inter__14,151_inter__14.mid,70
49_inter__4,49_inter__4.mid,20
168_inter__1,168_inter__1.mid,5
183_inter__7,183_inter__7.mid,35
68_inter__20,68_inter__20.mid,100
129_inter__7,129_inter__7.mid,35
197_inter__1,197_inter__1.mid,5
123_inter__20,123_inter__20.mid,100
41_inter__18,41_inter__18.mid,90
137_inter__19,137_inter__19.mid,95
95_inter__7,95_inter__7.mid,35
130_generated,130_generated.mid,100
81_inter__1,81_inter__1.mid,5
95_inter__6,95_inter__6.mid,30
46_generated,46_generated.mid,100
137_inter__18,137_inter__18.mid,90
41_inter__19,41_inter__19.mid,95
55_inter__20,55_inter__20.mid,100
183_inter__6,183_inter__6.mid,30
129_inter__6,129_inter__6.mid,30
92_random,92_random.mid,0
151_inter__15,151_inter__15.mid,75
27_inter__14,27_inter__14.mid,70
40_inter__17,40_inter__17.mid,85
136_inter__16,136_inter__16.mid,80
49_inter__5,49_inter__5.mid,25
85_inter__8,85_inter__8.mid,40
69_inter__13,69_inter__13.mid,65
178_inter__11,178_inter__11.mid,55
145_inter__10,145_inter__10.mid,50
33_inter__11,33_inter__11.mid,55
54_inter__12,54_inter__12.mid,60
122_inter__13,122_inter__13.mid,65
139_inter__8,139_inter__8.mid,40
193_inter__8,193_inter__8.mid,40
43_inter__12,43_inter__12.mid,60
135_inter__13,135_inter__13.mid,65
38_inter__6,38_inter__6.mid,30
152_inter__10,152_inter__10.mid,50
24_inter__11,24_inter__11.mid,55
92_inter__6,92_inter__6.mid,30
57_inter__17,57_inter__17.mid,85
121_inter__16,121_inter__16.mid,80
146_inter__15,146_inter__15.mid,75
30_inter__14,30_inter__14.mid,70
188_inter__13,188_inter__13.mid,65
99_inter__11,99_inter__11.mid,55
184_inter__6,184_inter__6.mid,30
9_inter__1,9_inter__1.mid,5
19_inter__10,19_inter__10.mid,50
108_inter__12,108_inter__12.mid,60
109_inter__20,109_inter__20.mid,100
82_inter__8,82_inter__8.mid,40
28_inter__8,28_inter__8.mid,40
158_inter__5,158_inter__5.mid,25
119_inter__3,119_inter__3.mid,15
51_generated,51_generated.mid,100
194_inter__8,194_inter__8.mid,40
42_inter__20,42_inter__20.mid,100
120_inter__18,120_inter__18.mid,90
56_inter__19,56_inter__19.mid,95
8_inter__17,8_inter__17.mid,85
133_inter__19,133_inter__19.mid,95
45_inter__18,45_inter__18.mid,90
127_inter__20,127_inter__20.mid,100
80_inter__7,80_inter__7.mid,35
134_generated,134_generated.mid,100
94_inter__1,94_inter__1.mid,5
196_inter__7,196_inter__7.mid,35
189_generated,189_generated.mid,100
78_inter__19,78_inter__19.mid,95
128_inter__1,128_inter__1.mid,5
169_inter__7,169_inter__7.mid,35
182_inter__1,182_inter__1.mid,5
90_inter__9,90_inter__9.mid,45
155_inter__14,155_inter__14.mid,70
48_inter__2,48_inter__2.mid,10
23_inter__15,23_inter__15.mid,75
44_inter__16,44_inter__16.mid,80
9_inter__19,9_inter__19.mid,95
131_random,131_random.mid,0
132_inter__17,132_inter__17.mid,85
179_inter__9,179_inter__9.mid,45
79_inter__17,79_inter__17.mid,85
38_random,38_random.mid,0
168_inter__15,168_inter__15.mid,75
106_random,106_random.mid,0
186_inter__9,186_inter__9.mid,45
141_inter__11,141_inter__11.mid,55
37_inter__10,37_inter__10.mid,50
50_inter__13,50_inter__13.mid,65
126_inter__12,126_inter__12.mid,60
118_inter__16,118_inter__16.mid,80
47_inter__13,47_inter__13.mid,65
131_inter__12,131_inter__12.mid,60
78_inter__7,78_inter__7.mid,35
156_inter__11,156_inter__11.mid,55
20_inter__10,20_inter__10.mid,50
93_inter__1,93_inter__1.mid,5
87_inter__7,87_inter__7.mid,35
198_inter__17,198_inter__17.mid,85
200_inter__13,200_inter__13.mid,65
39_inter__1,39_inter__1.mid,5
89_inter__15,89_inter__15.mid,75
8_inter__6,8_inter__6.mid,30
53_inter__16,53_inter__16.mid,80
125_inter__17,125_inter__17.mid,85
142_inter__14,142_inter__14.mid,70
185_inter__1,185_inter__1.mid,5
34_inter__15,34_inter__15.mid,75
191_inter__7,191_inter__7.mid,35
68_generated,68_generated.mid,100
199_inter__19,199_inter__19.mid,95
97_inter__9,97_inter__9.mid,45
68_inter__9,68_inter__9.mid,45
153_random,153_random.mid,0
119_inter__18,119_inter__18.mid,90
181_inter__9,181_inter__9.mid,45
130_inter__20,130_inter__20.mid,100
124_inter__19,124_inter__19.mid,95
52_inter__18,52_inter__18.mid,90
118_inter__4,118_inter__4.mid,20
164_random,164_random.mid,0
159_inter__2,159_inter__2.mid,10
123_generated,123_generated.mid,100
21_inter__20,21_inter__20.mid,100
143_inter__18,143_inter__18.mid,90
35_inter__19,35_inter__19.mid,95
32_generated,32_generated.mid,100
118_inter__6,118_inter__6.mid,30
175_random,175_random.mid,0
142_random,142_random.mid,0
179_generated,179_generated.mid,100
88_inter__19,88_inter__19.mid,95
108_inter__8,108_inter__8.mid,40
8_inter__4,8_inter__4.mid,20
191_inter__5,191_inter__5.mid,25
34_inter__17,34_inter__17.mid,85
185_inter__3,185_inter__3.mid,15
142_inter__16,142_inter__16.mid,80
125_inter__15,125_inter__15.mid,75
53_inter__14,53_inter__14.mid,70
118_inter__14,118_inter__14.mid,70
200_inter__2,200_inter__2.mid,10
39_inter__3,39_inter__3.mid,15
89_inter__17,89_inter__17.mid,85
200_inter__11,200_inter__11.mid,55
198_inter__15,198_inter__15.mid,75
87_inter__5,87_inter__5.mid,25
93_inter__3,93_inter__3.mid,15
20_inter__12,20_inter__12.mid,60
156_inter__13,156_inter__13.mid,65
78_inter__5,78_inter__5.mid,25
131_inter__10,131_inter__10.mid,50
47_inter__11,47_inter__11.mid,55
29_random,29_random.mid,0
168_inter__17,168_inter__17.mid,85
117_random,117_random.mid,0
79_inter__15,79_inter__15.mid,75
126_inter__10,126_inter__10.mid,50
50_inter__11,50_inter__11.mid,55
37_inter__12,37_inter__12.mid,60
141_inter__13,141_inter__13.mid,65
132_inter__15,132_inter__15.mid,75
44_inter__14,44_inter__14.mid,70
23_inter__17,23_inter__17.mid,85
120_random,120_random.mid,0
155_inter__16,155_inter__16.mid,80
182_inter__3,182_inter__3.mid,15
169_inter__5,169_inter__5.mid,25
98_generated,98_generated.mid,100
128_inter__3,128_inter__3.mid,15
169_inter__19,169_inter__19.mid,95
196_inter__5,196_inter__5.mid,25
154_inter__18,154_inter__18.mid,90
22_inter__19,22_inter__19.mid,95
36_inter__20,36_inter__20.mid,100
8_inter__15,8_inter__15.mid,75
19_inter__8,19_inter__8.mid,40
25_generated,25_generated.mid,100
94_inter__3,94_inter__3.mid,15
80_inter__5,80_inter__5.mid,25
140_generated,140_generated.mid,100
119_inter__1,119_inter__1.mid,5
158_inter__7,158_inter__7.mid,35
153_inter__20,153_inter__20.mid,100
147_inter__19,147_inter__19.mid,95
31_inter__18,31_inter__18.mid,90
18_inter__20,18_inter__20.mid,100
184_inter__4,184_inter__4.mid,20
99_inter__13,99_inter__13.mid,65
188_inter__11,188_inter__11.mid,55
30_inter__16,30_inter__16.mid,80
146_inter__17,146_inter__17.mid,85
121_inter__14,121_inter__14.mid,70
190_inter__2,190_inter__2.mid,10
57_inter__15,57_inter__15.mid,75
108_inter__10,108_inter__10.mid,50
148_inter__9,148_inter__9.mid,45
19_inter__12,19_inter__12.mid,60
9_inter__3,9_inter__3.mid,15
79_inter__2,79_inter__2.mid,10
92_inter__4,92_inter__4.mid,20
24_inter__13,24_inter__13.mid,65
152_inter__12,152_inter__12.mid,60
38_inter__4,38_inter__4.mid,20
86_inter__2,86_inter__2.mid,10
135_inter__11,135_inter__11.mid,55
43_inter__10,43_inter__10.mid,50
122_inter__11,122_inter__11.mid,55
54_inter__10,54_inter__10.mid,50
33_inter__13,33_inter__13.mid,65
145_inter__12,145_inter__12.mid,60
49_inter__7,49_inter__7.mid,35
136_inter__14,136_inter__14.mid,70
40_inter__15,40_inter__15.mid,75
27_inter__16,27_inter__16.mid,80
151_inter__17,151_inter__17.mid,85
178_inter__13,178_inter__13.mid,65
69_inter__11,69_inter__11.mid,55
129_inter__4,129_inter__4.mid,20
197_inter__2,197_inter__2.mid,10
83_random,83_random.mid,0
168_inter__2,168_inter__2.mid,10
183_inter__4,183_inter__4.mid,20
157_generated,157_generated.mid,100
81_inter__2,81_inter__2.mid,10
95_inter__4,95_inter__4.mid,20
150_inter__19,150_inter__19.mid,95
26_inter__18,26_inter__18.mid,90
144_inter__20,144_inter__20.mid,100
59_inter__9,59_inter__9.mid,45
32_inter__20,32_inter__20.mid,100
26_inter__19,26_inter__19.mid,95
150_inter__18,150_inter__18.mid,90
59_inter__8,59_inter__8.mid,40
81_inter__3,81_inter__3.mid,15
21_generated,21_generated.mid,100
95_inter__5,95_inter__5.mid,25
200_random,200_random.mid,0
197_inter__3,197_inter__3.mid,15
129_inter__5,129_inter__5.mid,25
183_inter__5,183_inter__5.mid,25
168_inter__3,168_inter__3.mid,15
179_inter__20,179_inter__20.mid,100
69_inter__10,69_inter__10.mid,50
178_inter__12,178_inter__12.mid,60
60_random,60_random.mid,0
49_inter__6,49_inter__6.mid,30
151_inter__16,151_inter__16.mid,80
27_inter__17,27_inter__17.mid,85
40_inter__14,40_inter__14.mid,70
136_inter__15,136_inter__15.mid,75
57_random,57_random.mid,0
169_random,169_random.mid,0
145_inter__13,145_inter__13.mid,65
33_inter__12,33_inter__12.mid,60
54_inter__11,54_inter__11.mid,55
122_inter__10,122_inter__10.mid,50
92_inter__5,92_inter__5.mid,25
79_inter__3,79_inter__3.mid,15
43_inter__11,43_inter__11.mid,55
135_inter__10,135_inter__10.mid,50
86_inter__3,86_inter__3.mid,15
38_inter__5,38_inter__5.mid,25
152_inter__13,152_inter__13.mid,65
24_inter__12,24_inter__12.mid,60
19_inter__13,19_inter__13.mid,65
148_inter__8,148_inter__8.mid,40
108_inter__11,108_inter__11.mid,55
9_inter__2,9_inter__2.mid,10
188_inter__10,188_inter__10.mid,50
99_inter__12,99_inter__12.mid,60
184_inter__5,184_inter__5.mid,25
57_inter__14,57_inter__14.mid,70
190_inter__3,190_inter__3.mid,15
121_inter__15,121_inter__15.mid,75
146_inter__16,146_inter__16.mid,80
30_inter__17,30_inter__17.mid,85
98_inter__20,98_inter__20.mid,100
31_inter__19,31_inter__19.mid,95
147_inter__18,147_inter__18.mid,90
25_inter__20,25_inter__20.mid,100
35_random,35_random.mid,0
36_generated,36_generated.mid,100
158_inter__6,158_inter__6.mid,30
153_generated,153_generated.mid,100
94_inter__2,94_inter__2.mid,10
80_inter__4,80_inter__4.mid,20
8_inter__14,8_inter__14.mid,70
